iteration,reward_mean,length_mean,games,loss
1248000,15.88,18.88,8,0.0039017642848193645
1250000,11.0,14.0,8,0.006905866786837578
1252000,21.25,24.25,8,0.020240578800439835
1254000,13.0,16.0,8,0.012599599547684193
1256000,21.25,24.25,8,0.014007115736603737
1258000,16.12,19.12,8,0.004148697480559349
1260000,18.5,21.5,8,0.0059760878793895245
1262000,20.88,23.88,8,0.005889108404517174
1264000,7.0,9.45,11,0.002509155310690403
1266000,16.88,19.88,8,0.01962384209036827
1268000,17.75,20.75,8,0.0032058157958090305
1270000,18.0,21.0,8,0.003590370761230588
1272000,13.75,16.75,8,0.008765004575252533
1274000,19.62,22.62,8,0.0171631071716547
1276000,8.62,11.62,8,0.003781723789870739
1278000,18.88,21.88,8,0.004389967769384384
1280000,16.88,19.88,8,0.00757867144420743
1282000,15.38,18.38,8,0.009496243670582771
1284000,19.62,22.62,8,0.013330990448594093
1286000,15.88,18.88,8,0.005818785633891821
1288000,10.9,13.4,10,0.02161821722984314
1290000,16.12,19.12,8,0.009013999253511429
1292000,19.38,22.38,8,0.005889387801289558
1294000,21.25,24.25,8,0.010769402608275414
1296000,24.75,27.75,8,0.0033972719684243202
1298000,19.38,22.38,8,0.004381996113806963
1300000,21.25,24.25,8,0.028495248407125473
1302000,11.82,14.45,11,0.0046968646347522736
1304000,17.38,20.38,8,0.004568321630358696
1306000,19.12,22.12,8,0.003909609746187925
1308000,18.25,21.25,8,0.004092929419130087
1310000,21.75,24.75,8,0.004068619571626186
1312000,18.38,21.38,8,0.04347941651940346
1314000,12.8,15.3,10,0.0027577781584113836
1316000,20.5,23.5,8,0.006454151123762131
1318000,21.75,24.75,8,0.003327066544443369
1320000,12.25,15.25,8,0.014019880443811417
1322000,11.46,14.0,13,0.00603195745497942
1324000,8.77,11.31,13,0.0061611696146428585
1326000,18.5,21.5,8,0.0037475498393177986
1328000,15.75,18.75,8,0.013281154446303844
1330000,12.12,15.12,8,0.010936565697193146
1332000,14.38,17.38,8,0.00983413215726614
1334000,17.38,20.38,8,0.025971468538045883
1336000,13.12,16.12,8,0.003848543856292963
1338000,20.38,23.38,8,0.002426914405077696
1340000,17.62,20.62,8,0.020539360120892525
1342000,15.0,18.0,8,0.0026701013557612896
1344000,19.12,22.12,8,0.004953932482749224
1346000,19.62,22.62,8,0.002335922559723258
1348000,12.45,15.0,11,0.003905205987393856
1350000,16.88,19.88,8,0.023381372913718224
1352000,21.38,24.38,8,0.01592295430600643
1354000,12.36,15.0,11,0.004370429553091526
1356000,23.75,26.75,8,0.005722928326576948
1358000,17.75,20.75,8,0.0037463614717125893
1360000,15.5,18.5,8,0.007615437265485525
1362000,20.4,22.9,10,0.016429176554083824
1364000,18.88,21.88,8,0.02253427356481552
1366000,21.25,24.25,8,0.029673026874661446
1368000,16.88,19.88,8,0.01098567433655262
1370000,17.88,20.88,8,0.008297542110085487
1372000,19.12,22.12,8,0.006348707247525454
1374000,23.38,26.38,8,0.0030351304449141026
1376000,17.38,20.38,8,0.004971620626747608
1378000,15.38,18.38,8,0.0038366348017007113
1380000,15.5,18.5,8,0.023922178894281387
1382000,17.0,20.0,8,0.012069662101566792
1384000,16.75,19.75,8,0.004672897048294544
1386000,19.38,22.38,8,0.01075048465281725
1388000,14.88,17.88,8,0.003131058532744646
1390000,19.12,22.12,8,0.0175576601177454
1392000,20.62,23.62,8,0.0027560004964470863
1394000,16.0,19.0,8,0.003814670955762267
1396000,18.88,21.88,8,0.0037234409246593714
1398000,20.5,23.5,8,0.011605524457991123
1400000,4.12,6.38,8,0.006528961006551981
1402000,11.33,13.78,9,0.025124454870820045
1404000,14.88,17.88,8,0.003252853639423847
1406000,16.5,19.5,8,0.0089181549847126
1408000,16.88,19.88,8,0.013822142034769058
1410000,10.5,13.0,8,0.01646866835653782
1412000,16.5,19.5,8,0.010949866846203804
1414000,17.12,20.12,8,0.004783542361110449
1416000,17.12,20.12,8,0.008645336143672466
1418000,17.0,20.0,8,0.02297072298824787
1420000,14.5,17.5,8,0.005695987958461046
1422000,10.9,13.3,10,0.004246499389410019
1424000,15.38,18.38,8,0.008383073844015598
1426000,17.75,20.75,8,0.005584182217717171
1428000,18.88,21.88,8,0.005518067628145218
1430000,20.38,23.38,8,0.004010286182165146
1432000,9.67,12.22,9,0.016971886157989502
1434000,23.25,26.25,8,0.004196729976683855
1436000,20.88,23.88,8,0.0030319911893457174
1438000,17.75,20.75,8,0.030930478125810623
1440000,21.0,24.0,8,0.004299043212085962
1442000,17.33,20.33,9,0.004597136285156012
1444000,18.25,21.25,8,0.006225339137017727
1446000,19.5,22.5,8,0.005971523467451334
1448000,14.56,17.22,9,0.013944955542683601
1450000,13.75,16.75,8,0.0436699204146862
1452000,18.62,21.62,8,0.010417222045361996
1454000,11.92,14.5,12,0.013452436774969101
1456000,21.12,24.12,8,0.010975688695907593
1458000,14.5,17.5,8,0.002814158098772168
1460000,20.5,23.5,8,0.013145387172698975
1462000,20.75,23.75,8,0.0077596260234713554
1464000,16.36,19.0,11,0.003773865755647421
1466000,23.0,26.0,8,0.010784252546727657
1468000,15.62,18.62,8,0.005117950029671192
1470000,20.38,23.38,8,0.00528333755210042
1472000,20.75,23.75,8,0.0072639561258256435
1474000,14.88,17.88,8,0.004931286908686161
1476000,23.38,26.38,8,0.00543285021558404
1478000,18.0,21.0,8,0.0036372761242091656
1480000,17.75,20.75,8,0.00455806078389287
1482000,20.62,23.62,8,0.012757020071148872
1484000,13.12,16.12,8,0.010941221378743649
1486000,21.38,24.38,8,0.00435236282646656
1488000,17.62,20.62,8,0.009786507114768028
1490000,11.3,13.9,10,0.008523632772266865
1492000,16.0,19.0,8,0.008370621129870415
1494000,21.12,24.12,8,0.022070128470659256
1496000,14.0,17.0,8,0.0031051503028720617
1498000,15.25,18.25,8,0.004904046654701233
1500000,23.12,26.12,8,0.003567242529243231
1502000,20.38,23.38,8,0.003718005493283272
1504000,10.82,13.45,11,0.007515442091971636
1506000,18.0,21.0,8,0.009879201650619507
1508000,18.62,21.62,8,0.008942259475588799
1510000,11.75,14.75,8,0.005271941423416138
1512000,18.5,21.5,8,0.0069826324470341206
1514000,18.38,21.38,8,0.005147899966686964
1516000,16.12,19.12,8,0.004463398363441229
1518000,15.0,18.0,8,0.014292607083916664
1520000,16.75,19.75,8,0.004757319111377001
1522000,18.5,21.5,8,0.02632790058851242
1524000,14.88,17.88,8,0.00547347217798233
1526000,18.88,21.88,8,0.003916603513062
1528000,16.08,18.62,13,0.0037451828829944134
1530000,14.88,17.88,8,0.005457350518554449
1532000,20.75,23.75,8,0.007379941642284393
1534000,19.12,22.12,8,0.007710897363722324
1536000,19.5,22.5,8,0.012950241565704346
1538000,15.0,18.0,8,0.026400931179523468
1540000,27.38,30.38,8,0.01569145917892456
1542000,18.12,21.12,8,0.011736661195755005
1544000,20.5,23.5,8,0.024761829525232315
1546000,19.5,22.5,8,0.0050375503487885
1548000,22.25,25.25,8,0.018307562917470932
1550000,14.5,17.5,8,0.010921422392129898
1552000,18.88,21.88,8,0.007799775805324316
1554000,18.12,21.12,8,0.005573039408773184
1556000,19.12,22.12,8,0.0050238072872161865
1558000,24.0,27.0,8,0.023327242583036423
1560000,17.25,20.25,8,0.027601948007941246
1562000,16.75,19.75,8,0.0036813337355852127
1564000,13.25,16.25,8,0.004576336592435837
1566000,18.0,21.0,8,0.007659777533262968
1568000,20.0,23.0,8,0.004840584471821785
1570000,17.0,19.67,9,0.0027290501166135073
1572000,24.38,27.38,8,0.028396446257829666
1574000,20.88,23.88,8,0.02401028573513031
1576000,12.88,15.88,8,0.010553179308772087
1578000,16.88,19.88,8,0.006765751168131828
1580000,21.62,24.62,8,0.007922413758933544
1582000,18.75,21.75,8,0.007151611614972353
1584000,18.0,21.0,8,0.010501038283109665
1586000,17.88,20.88,8,0.011289889924228191
1588000,14.62,17.62,8,0.005665406584739685
1590000,16.38,19.38,8,0.007282601203769445
1592000,18.12,21.12,8,0.0035248559433966875
1594000,16.0,18.64,11,0.009147346019744873
1596000,19.25,22.25,8,0.00897577777504921
1598000,14.25,17.25,8,0.026652952656149864
1600000,10.1,12.6,10,0.007421360816806555
1602000,25.38,28.38,8,0.006173417903482914
1604000,21.25,24.25,8,0.002938666148111224
1606000,24.75,27.75,8,0.004823542665690184
1608000,20.88,23.88,8,0.004290987271815538
1610000,21.25,24.25,8,0.011964078061282635
1612000,17.25,20.25,8,0.013916173949837685
1614000,20.5,23.5,8,0.009881941601634026
1616000,19.38,22.38,8,0.007293505594134331
1618000,23.0,26.0,8,0.022013556212186813
1620000,8.5,11.2,10,0.029830193147063255
1622000,19.12,22.12,8,0.005483378190547228
1624000,20.88,23.88,8,0.017775049433112144
1626000,6.0,8.22,9,0.01279640942811966
1628000,19.62,22.62,8,0.009730221703648567
1630000,22.38,25.38,8,0.01814877800643444
1632000,19.12,22.12,8,0.00635210145264864
1634000,18.5,21.5,8,0.0032566573936492205
1636000,23.5,26.5,8,0.0034178767818957567
1638000,15.62,18.62,8,0.005036536138504744
1640000,23.38,26.38,8,0.006957941688597202
1642000,17.0,20.0,8,0.003705146024003625
1644000,20.0,23.0,8,0.00904135499149561
1646000,17.62,20.62,8,0.008338367566466331
1648000,19.0,22.0,8,0.0041779642924666405
1650000,12.38,15.38,8,0.008695479482412338
1652000,18.38,21.38,8,0.007847927510738373
1654000,16.62,19.62,8,0.006930955220013857
1656000,15.75,18.75,8,0.006115943193435669
1658000,16.75,19.75,8,0.006303446367383003
1660000,22.5,25.5,8,0.021023808047175407
1662000,18.25,21.25,8,0.007879585027694702
1664000,17.62,20.62,8,0.01714150607585907
1666000,18.38,21.38,8,0.005028680898249149
1668000,23.0,26.0,8,0.007265363819897175
1670000,16.88,19.88,8,0.004297832027077675
1672000,14.75,17.75,8,0.006537724751979113
1674000,17.12,20.12,8,0.015705885365605354
1676000,13.5,16.5,8,0.00522884726524353
1678000,18.25,21.25,8,0.004101291298866272
1680000,17.62,20.62,8,0.005098475143313408
1682000,21.0,24.0,8,0.005226859822869301
1684000,25.0,28.0,8,0.007689828053116798
1686000,20.62,23.62,8,0.004157256800681353
1688000,17.0,20.0,8,0.005726546049118042
1690000,16.62,19.62,8,0.005804129876196384
1692000,17.25,20.25,8,0.00822683610022068
1694000,17.25,20.25,8,0.00374804949387908
1696000,16.75,19.75,8,0.012591321021318436
1698000,18.0,21.0,8,0.0036023848224431276
1700000,15.5,18.5,8,0.006579630542546511
1702000,17.25,20.25,8,0.03323858976364136
1704000,19.62,22.62,8,0.0038683011662214994
1706000,15.22,18.22,9,0.030636616051197052
1708000,19.5,22.5,8,0.0060822488740086555
1710000,20.62,23.62,8,0.021465454250574112
1712000,13.38,16.38,8,0.016320116817951202
1714000,18.0,21.0,8,0.01889704540371895
1716000,23.75,26.75,8,0.0056310659274458885
1718000,18.25,21.25,8,0.006475447677075863
1720000,15.82,18.36,11,0.009337708353996277
1722000,17.25,20.25,8,0.01083037257194519
1724000,20.62,23.62,8,0.025254178792238235
1726000,18.25,21.25,8,0.008772517554461956
1728000,11.0,13.44,9,0.008772401139140129
1730000,16.5,19.5,8,0.004896915517747402
1732000,19.38,22.38,8,0.005330706015229225
1734000,18.25,21.25,8,0.004200267605483532
1736000,18.88,21.88,8,0.023338861763477325
1738000,15.12,18.12,8,0.0038870973512530327
1740000,18.5,21.5,8,0.008540033362805843
1742000,17.38,20.38,8,0.00863372627645731
1744000,23.38,26.38,8,0.009426787495613098
1746000,7.5,10.5,8,0.04578297585248947
1748000,20.62,23.62,8,0.006935471203178167
1750000,20.25,23.25,8,0.0046417322009801865
1752000,15.12,18.12,8,0.01409500278532505
1754000,14.25,17.25,8,0.03227606043219566
1756000,17.44,20.44,9,0.02007381059229374
1758000,20.25,23.25,8,0.01028221845626831
1760000,17.38,20.38,8,0.022900713607668877
1762000,15.5,18.5,8,0.005569017957895994
1764000,20.5,23.5,8,0.017356520518660545
1766000,18.88,21.88,8,0.0029760233592242002
1768000,18.12,21.12,8,0.005555901676416397
1770000,18.25,21.25,8,0.013778249733150005
1772000,23.12,26.12,8,0.0035241504665464163
1774000,16.88,19.88,8,0.005404091905802488
1776000,20.88,23.88,8,0.011026800610125065
1778000,23.88,26.88,8,0.025410262867808342
1780000,24.5,27.5,8,0.009162947535514832
1782000,21.0,24.0,8,0.018036480993032455
1784000,19.5,22.5,8,0.007776958402246237
1786000,16.0,19.0,8,0.003671895246952772
1788000,16.5,19.5,8,0.004581878427416086
1790000,19.0,22.0,8,0.008140687830746174
1792000,22.62,25.62,8,0.0066641541197896
1794000,10.89,13.22,9,0.007060105912387371
1796000,19.88,22.88,8,0.011911493726074696
1798000,19.12,22.12,8,0.021722422912716866
1800000,19.88,22.88,8,0.003897325601428747
1802000,20.12,23.12,8,0.006952304393053055
1804000,10.5,13.5,8,0.0071089742705225945
1806000,17.0,20.0,8,0.020939182490110397
1808000,23.12,26.12,8,0.005016524810343981
1810000,17.0,20.0,8,0.006330125033855438
1812000,19.75,22.75,8,0.011189731769263744
1814000,19.12,22.12,8,0.006342467851936817
1816000,17.62,20.62,8,0.008265571668744087
1818000,18.12,21.12,8,0.02000088058412075
1820000,18.75,21.75,8,0.005550493486225605
1822000,22.62,25.62,8,0.010075395926833153
1824000,12.75,15.75,8,0.01372571848332882
1826000,19.88,22.88,8,0.02647603489458561
1828000,15.5,18.5,8,0.009241558611392975
1830000,20.5,23.5,8,0.0076568350195884705
1832000,18.5,21.5,8,0.008089670911431313
1834000,22.5,25.5,8,0.003900390351191163
1836000,12.88,15.88,8,0.011784552596509457
1838000,22.12,25.12,8,0.0050187562592327595
1840000,18.25,21.25,8,0.003153146943077445
1842000,21.38,24.38,8,0.00788764376193285
1844000,9.5,12.5,8,0.02646045759320259
1846000,15.0,18.0,8,0.011580300517380238
1848000,18.88,21.88,8,0.005495996680110693
1850000,6.38,8.62,8,0.035643480718135834
1852000,22.88,25.88,8,0.013551892712712288
1854000,19.5,22.5,8,0.01058930903673172
1856000,18.75,21.75,8,0.00967186875641346
1858000,18.62,21.62,8,0.0027118888683617115
1860000,18.88,21.88,8,0.00413960125297308
1862000,16.62,19.62,8,0.0071318065747618675
1864000,16.25,19.25,8,0.004373915493488312
1866000,18.25,21.25,8,0.008437386713922024
1868000,20.75,23.75,8,0.015674112364649773
1870000,22.25,25.25,8,0.03132493048906326
1872000,14.12,17.12,8,0.006096722092479467
1874000,18.88,21.88,8,0.013025540858507156
1876000,13.62,16.62,8,0.014988132752478123
1878000,21.0,24.0,8,0.007882493548095226
1880000,22.75,25.75,8,0.004821930546313524
1882000,21.88,24.88,8,0.023291612043976784
1884000,16.25,19.25,8,0.004789503291249275
1886000,17.42,20.0,12,0.012444054707884789
1888000,18.0,21.0,8,0.006028845440596342
1890000,23.25,26.25,8,0.005597327835857868
1892000,20.33,22.92,12,0.0175448227673769
1894000,17.0,20.0,8,0.003514496609568596
1896000,21.88,24.88,8,0.022439708933234215
1898000,16.0,19.0,8,0.00442539481446147
1900000,22.5,25.5,8,0.0041205077432096004
1902000,22.62,25.62,8,0.005179839674383402
1904000,12.12,15.12,8,0.005090958904474974
1906000,14.12,17.12,8,0.007044085767120123
1908000,18.12,21.12,8,0.007758145220577717
1910000,14.5,17.5,8,0.0052396319806575775
1912000,22.75,25.75,8,0.007504602894186974
1914000,18.62,21.62,8,0.0037556872703135014
1916000,14.75,17.75,8,0.010591516271233559
1918000,21.0,24.0,8,0.026261761784553528
1920000,16.12,19.12,8,0.005599271040409803
1922000,19.5,22.5,8,0.011942794546484947
1924000,20.25,23.25,8,0.01314095314592123
1926000,20.0,23.0,8,0.006756544578820467
1928000,16.62,19.62,8,0.003355250461027026
1930000,20.25,23.25,8,0.0041679260320961475
1932000,28.38,31.38,8,0.005035129841417074
1934000,20.62,23.62,8,0.003795912489295006
1936000,22.0,25.0,8,0.012325534597039223
1938000,14.38,17.38,8,0.016003571450710297
1940000,20.25,23.25,8,0.004013329278677702
1942000,20.25,23.25,8,0.003767904359847307
1944000,16.75,19.75,8,0.006913617718964815
1946000,17.0,20.0,8,0.009775487706065178
1948000,22.0,25.0,8,0.007780970074236393
1950000,11.25,14.25,8,0.008328069932758808
1952000,17.38,20.38,8,0.0034434970002621412
1954000,21.5,24.5,8,0.0037346319295465946
1956000,19.62,22.62,8,0.015198450535535812
1958000,17.38,20.38,8,0.014787090942263603
1960000,22.0,25.0,8,0.002388175344094634
1962000,12.33,14.92,12,0.004686893429607153
1964000,24.25,27.25,8,0.008579413406550884
1966000,17.88,20.88,8,0.0034124869853258133
1968000,15.75,18.75,8,0.02208685874938965
1970000,12.0,15.0,8,0.003745605004951358
1972000,19.75,22.75,8,0.0033260458149015903
1974000,12.88,15.88,8,0.007244615349918604
1976000,23.5,26.5,8,0.002665657317265868
1978000,17.0,20.0,8,0.027461549267172813
1980000,17.38,20.38,8,0.0053421081975102425
1982000,18.25,21.25,8,0.006986897438764572
1984000,12.5,15.5,8,0.00476526003330946
1986000,19.75,22.75,8,0.020226268097758293
1988000,20.88,23.88,8,0.004295588005334139
1990000,23.5,26.5,8,0.0065636648796498775
1992000,17.62,20.62,8,0.013236223720014095
1994000,22.25,25.25,8,0.00465007871389389
1996000,20.0,23.0,8,0.007102347910404205
1998000,15.5,18.5,8,0.006524087395519018
2000000,13.33,16.33,9,0.012432732619345188
2002000,20.12,23.12,8,0.0053100259974598885
2004000,17.88,20.88,8,0.0029575927183032036
2006000,21.88,24.88,8,0.007292206399142742
2008000,21.5,24.5,8,0.012738114222884178
2010000,20.88,23.88,8,0.0036400360986590385
2012000,11.55,14.18,11,0.0050284587778151035
2014000,19.0,22.0,8,0.006681010592728853
2016000,16.0,18.58,12,0.005948696751147509
2018000,17.0,20.0,8,0.011111517436802387
2020000,20.5,23.5,8,0.005011215806007385
2022000,17.0,20.0,8,0.015925446525216103
2024000,19.12,22.12,8,0.016095619648694992
2026000,16.25,19.25,8,0.028167597949504852
2028000,14.75,17.75,8,0.0068100448697805405
2030000,18.75,21.75,8,0.013105913065373898
2032000,17.88,20.88,8,0.008764229714870453
2034000,21.88,24.88,8,0.0056570242159068584
2036000,19.38,22.38,8,0.01148091908544302
2038000,14.2,16.7,10,0.013697754591703415
2040000,20.62,23.62,8,0.01637127995491028
2042000,18.88,21.88,8,0.0054815541952848434
2044000,26.88,29.88,8,0.004471427761018276
2046000,18.0,21.0,8,0.03775619715452194
2048000,15.75,18.75,8,0.004883832298219204
2050000,15.88,18.88,8,0.004767224658280611
2052000,18.62,21.62,8,0.0037479670718312263
2054000,15.8,18.4,10,0.007078922353684902
2056000,20.88,23.88,8,0.0057455068454146385
2058000,9.44,12.11,9,0.005936857312917709
2060000,18.62,21.62,8,0.00899508222937584
2062000,16.62,19.62,8,0.005237847100943327
2064000,22.25,25.25,8,0.03013005666434765
2066000,21.0,24.0,8,0.011666608974337578
2068000,12.5,15.5,8,0.003040337935090065
2070000,21.75,24.75,8,0.004398386925458908
2072000,14.5,17.5,8,0.009747684933245182
2074000,15.0,18.0,8,0.00970556028187275
2076000,18.5,21.5,8,0.0030072994995862246
2078000,18.12,21.12,8,0.005317755043506622
2080000,19.88,22.88,8,0.003601554548367858
2082000,18.75,21.75,8,0.015295871533453465
2084000,22.0,25.0,8,0.004130960907787085
2086000,16.25,19.25,8,0.009357313625514507
2088000,20.88,23.88,8,0.0049247113056480885
2090000,19.38,22.38,8,0.025790514424443245
2092000,15.0,18.0,8,0.016388684511184692
2094000,9.91,12.45,11,0.020363911986351013
2096000,17.88,20.88,8,0.0032823847141116858
2098000,14.12,17.12,8,0.0078064920380711555
2100000,18.75,21.75,8,0.007958315312862396
2102000,17.88,20.88,8,0.009141551330685616
2104000,21.38,24.38,8,0.005355839617550373
2106000,19.0,22.0,8,0.008543506264686584
2108000,21.0,24.0,8,0.004810148850083351
2110000,22.5,25.5,8,0.006197386421263218
2112000,20.5,23.5,8,0.0031297244131565094
2114000,21.38,24.38,8,0.01897580735385418
2116000,25.75,28.75,8,0.01755300723016262
2118000,24.0,27.0,8,0.0036225139629095793
2120000,15.38,18.38,8,0.0033563757315278053
2122000,13.38,16.38,8,0.005162771791219711
2124000,22.25,25.25,8,0.005686554592102766
2126000,18.5,21.5,8,0.012064778245985508
2128000,17.1,19.6,10,0.01866714283823967
2130000,13.44,16.44,9,0.009149524383246899
2132000,20.12,23.12,8,0.004381077364087105
2134000,12.12,15.12,8,0.0053238580003380775
2136000,16.38,19.38,8,0.005015430971980095
2138000,16.75,19.75,8,0.02420969121158123
2140000,10.12,13.12,8,0.01376680750399828
2142000,16.38,19.38,8,0.014430195093154907
2144000,17.12,20.12,8,0.005312578286975622
2146000,15.0,18.0,8,0.00424950709566474
2148000,21.5,24.5,8,0.011059438809752464
2150000,21.75,24.75,8,0.009879153221845627
2152000,21.38,24.38,8,0.028080809861421585
2154000,16.62,19.62,8,0.007165201939642429
2156000,18.62,21.62,8,0.011122964322566986
2158000,21.38,24.38,8,0.0052642542868852615
2160000,19.75,22.75,8,0.017857659608125687
2162000,19.12,22.12,8,0.020057672634720802
2164000,25.12,28.12,8,0.006098328623920679
2166000,15.62,18.62,8,0.004721637815237045
2168000,22.38,25.38,8,0.009213097393512726
2170000,18.0,21.0,8,0.005260465666651726
2172000,20.88,23.88,8,0.014485616236925125
2174000,16.88,19.88,8,0.013424111530184746
2176000,20.38,23.38,8,0.00593800563365221
2178000,12.11,14.67,9,0.008361251093447208
2180000,19.88,22.88,8,0.005628411658108234
2182000,16.5,19.5,8,0.004948063753545284
2184000,18.25,21.25,8,0.004679362289607525
2186000,20.75,23.75,8,0.004966325126588345
2188000,15.5,18.5,8,0.006233164109289646
2190000,15.62,18.62,8,0.011889678426086903
2192000,15.38,18.38,8,0.0046729412861168385
2194000,17.88,20.88,8,0.005134933162480593
2196000,18.62,21.62,8,0.0036124277394264936
2198000,16.25,19.25,8,0.005676073022186756
2200000,14.0,17.0,8,0.006110185291618109
2202000,20.88,23.88,8,0.004208822268992662
2204000,17.12,20.12,8,0.004888936877250671
2206000,23.5,26.5,8,0.008085479028522968
2208000,18.75,21.75,8,0.010071596130728722
2210000,18.12,21.12,8,0.004126478917896748
2212000,16.75,19.75,8,0.012148899026215076
2214000,12.0,15.0,8,0.01805838569998741
2216000,18.62,21.62,8,0.008036508224904537
2218000,20.0,23.0,8,0.016016684472560883
2220000,14.25,17.25,8,0.023059453815221786
2222000,24.12,27.12,8,0.03083810769021511
2224000,26.12,29.12,8,0.003509693779051304
2226000,19.0,22.0,8,0.016024252399802208
2228000,20.0,23.0,8,0.015348201617598534
2230000,20.25,23.25,8,0.004324700683355331
2232000,23.0,26.0,8,0.006274780724197626
2234000,13.0,16.0,8,0.013605793006718159
2236000,20.0,23.0,8,0.013755409978330135
2238000,11.25,14.25,8,0.008139091543853283
2240000,22.12,25.12,8,0.01190266851335764
2242000,21.12,24.12,8,0.0059576136991381645
2244000,22.88,25.88,8,0.020453695207834244
2246000,18.25,21.25,8,0.019624656066298485
2248000,16.38,19.38,8,0.023735035210847855
2250000,16.88,19.88,8,0.0046201832592487335
2252000,19.62,22.62,8,0.01225489005446434
2254000,20.5,23.5,8,0.010783432051539421
2256000,16.88,19.88,8,0.004605044610798359
2258000,23.38,26.38,8,0.011811519041657448
2260000,21.75,24.75,8,0.005686330609023571
2262000,20.12,23.12,8,0.007592206820845604
2264000,16.0,19.0,8,0.0220942460000515
2266000,22.75,25.75,8,0.0035215322859585285
2268000,11.8,14.3,10,0.005446062423288822
2270000,20.38,23.38,8,0.00499684177339077
2272000,18.25,21.25,8,0.005700911395251751
2274000,19.12,22.12,8,0.006264117546379566
2276000,14.88,17.88,8,0.0034270582254976034
2278000,14.62,17.62,8,0.012088077142834663
2280000,14.88,17.88,8,0.0050756968557834625
2282000,14.5,17.5,8,0.013132616877555847
2284000,14.88,17.88,8,0.021059157326817513
2286000,23.5,26.5,8,0.0036396568175405264
2288000,21.12,24.12,8,0.006323729641735554
2290000,26.25,29.25,8,0.006852709222584963
2292000,19.12,22.12,8,0.0036164168268442154
2294000,24.25,27.25,8,0.012927353382110596
2296000,19.12,22.12,8,0.0050694867968559265
2298000,16.5,19.5,8,0.006244875956326723
2300000,23.25,26.25,8,0.005848639644682407
2302000,10.12,13.12,8,0.004442633595317602
2304000,17.25,20.25,8,0.005250243004411459
2306000,13.8,16.4,10,0.0050348807126283646
2308000,17.0,20.0,8,0.0035135603975504637
2310000,22.75,25.75,8,0.00593888945877552
2312000,15.88,18.88,8,0.009711550548672676
2314000,20.88,23.88,8,0.02208046242594719
2316000,20.75,23.75,8,0.004401039332151413
2318000,17.25,20.25,8,0.010988853871822357
2320000,25.12,28.12,8,0.0047258953563869
2322000,15.25,18.25,8,0.016850177198648453
2324000,15.88,18.88,8,0.011672384105622768
2326000,16.5,19.5,8,0.003906693309545517
2328000,17.62,20.62,8,0.0046497127041220665
2330000,17.88,20.88,8,0.0033382622059434652
2332000,22.0,25.0,8,0.0047753038816154
2334000,21.12,24.12,8,0.015264571644365788
2336000,15.0,18.0,8,0.005562402307987213
2338000,16.75,19.75,8,0.043515145778656006
2340000,21.5,24.5,8,0.01719578355550766
2342000,20.25,23.25,8,0.004060984589159489
2344000,20.5,23.5,8,0.0039734006859362125
2346000,15.75,18.75,8,0.017701368778944016
2348000,21.38,24.38,8,0.004375722724944353
2350000,22.75,25.75,8,0.01018374040722847
2352000,17.62,20.62,8,0.005241880659013987
2354000,21.75,24.75,8,0.008423352614045143
2356000,21.62,24.62,8,0.006257596425712109
2358000,21.25,24.25,8,0.027685869485139847
2360000,15.38,18.38,8,0.006404588930308819
2362000,10.3,12.7,10,0.008282596245408058
2364000,18.38,21.38,8,0.004867552313953638
2366000,19.62,22.62,8,0.013524209149181843
2368000,25.75,28.75,8,0.0068345824256539345
2370000,17.88,20.88,8,0.012284794822335243
2372000,19.75,22.75,8,0.010266846045851707
2374000,16.38,19.38,8,0.008172846399247646
2376000,22.25,25.25,8,0.011826449073851109
2378000,11.6,14.2,10,0.016760963946580887
2380000,16.38,19.38,8,0.015860358253121376
2382000,24.25,27.25,8,0.007708501070737839
2384000,23.12,26.12,8,0.013335269875824451
2386000,13.62,16.62,8,0.007873211055994034
2388000,21.25,24.25,8,0.003259858814999461
2390000,17.62,20.62,8,0.01122104562819004
2392000,14.5,17.5,8,0.016508474946022034
2394000,18.5,21.5,8,0.011127512902021408
2396000,16.25,19.25,8,0.004463415592908859
2398000,16.25,19.25,8,0.009283311665058136
2400000,23.62,26.62,8,0.00670461542904377
2402000,24.12,27.12,8,0.0028478496242314577
2404000,13.91,16.55,11,0.004037317354232073
2406000,18.88,21.88,8,0.0062795644626021385
2408000,16.38,19.38,8,0.005836895201355219
2410000,20.0,23.0,8,0.0051404619589447975
2412000,21.25,24.25,8,0.004240604117512703
2414000,18.75,21.75,8,0.006895075552165508
2416000,19.38,22.38,8,0.0050248340703547
2418000,16.12,19.12,8,0.01328841969370842
2420000,25.62,28.62,8,0.009924685582518578
2422000,18.0,21.0,8,0.006024943199008703
2424000,20.88,23.88,8,0.004883085377514362
2426000,18.0,21.0,8,0.007930882275104523
2428000,23.12,26.12,8,0.0050845080986619
2430000,17.25,20.25,8,0.024876264855265617
2432000,19.38,22.38,8,0.0223374180495739
2434000,25.25,28.25,8,0.005588112864643335
2436000,20.88,23.88,8,0.0070908754132688046
2438000,21.38,24.38,8,0.03214709833264351
2440000,19.25,22.25,8,0.006083493120968342
2442000,23.12,26.12,8,0.0025889864191412926
2444000,22.25,25.25,8,0.005768460687249899
2446000,13.5,16.5,8,0.004109494388103485
2448000,21.62,24.62,8,0.0064857956022024155
2450000,17.25,20.25,8,0.010249711573123932
2452000,20.38,23.38,8,0.014951013959944248
